entry	name	subsystem	size	source	decompile	sha256	callers	callees	strings	c_file	asm_file
ffffffffbfc0f748	FUN_ffffffffbfc0f748	bootloader-support	988	DEFAULT	success	49865bfcdd477929e147019b995193189a8dbb7de407af4a9701f1ce889c2607	2	8	7	decompiled/ffffffffbfc0f748_FUN_ffffffffbfc0f748.c	assembly/ffffffffbfc0f748_FUN_ffffffffbfc0f748.asm
ffffffffbfc0fb24	FUN_ffffffffbfc0fb24	bootloader-support	1096	DEFAULT	success	a802d02b55ec44b77887be259c5ee9f13eb413732f2c26e6f71f9f5e3f5fb06f	1	6	4	decompiled/ffffffffbfc0fb24_FUN_ffffffffbfc0fb24.c	assembly/ffffffffbfc0fb24_FUN_ffffffffbfc0fb24.asm
ffffffffbfc0ff6c	FUN_ffffffffbfc0ff6c	bootloader-support	680	DEFAULT	success	4ad9ddaa205d1b538f07e915921ee09505ae5c1443a874f539d0bf89373e8d07	1	4	2	decompiled/ffffffffbfc0ff6c_FUN_ffffffffbfc0ff6c.c	assembly/ffffffffbfc0ff6c_FUN_ffffffffbfc0ff6c.asm
ffffffffbfc10214	FUN_ffffffffbfc10214	bootloader-support	360	DEFAULT	success	0061088dac44fb0d10f03a583f4913125f15783e0096bc56e1720f31e806b638	1	2	8	decompiled/ffffffffbfc10214_FUN_ffffffffbfc10214.c	assembly/ffffffffbfc10214_FUN_ffffffffbfc10214.asm
ffffffffbfc1037c	FUN_ffffffffbfc1037c	bootloader-support	656	DEFAULT	success	67c4e8305379becbf0ec82d042528eaf247f36351753e98f24e3c116a7d133c0	2	6	6	decompiled/ffffffffbfc1037c_FUN_ffffffffbfc1037c.c	assembly/ffffffffbfc1037c_FUN_ffffffffbfc1037c.asm
ffffffffbfc1060c	FUN_ffffffffbfc1060c	bootloader-support	2224	DEFAULT	success	79fcec4a3190189d32b22d12a1c012d75b008a16470ac3282578ee33ca26f955	1	7	3	decompiled/ffffffffbfc1060c_FUN_ffffffffbfc1060c.c	assembly/ffffffffbfc1060c_FUN_ffffffffbfc1060c.asm
ffffffffbfc10f00	FUN_ffffffffbfc10f00	bootloader-support	12	DEFAULT	success	11604fe5bfafdc1384d0bfde5b135fbfc1ec176f942e5c57b4828e14c639667e	4	0	0	decompiled/ffffffffbfc10f00_FUN_ffffffffbfc10f00.c	assembly/ffffffffbfc10f00_FUN_ffffffffbfc10f00.asm
ffffffffbfc10f0c	FUN_ffffffffbfc10f0c	bootloader-support	12	DEFAULT	success	e698f7f7c9e18c1569cf31c793be0c5328646b8cca65a3d5aa2d99892909307e	3	0	0	decompiled/ffffffffbfc10f0c_FUN_ffffffffbfc10f0c.c	assembly/ffffffffbfc10f0c_FUN_ffffffffbfc10f0c.asm
ffffffffbfc10f18	FUN_ffffffffbfc10f18	bootloader-support	12	DEFAULT	success	75d9d70e9c7d731f7d9000dd017aa11785bf0a7318587aa9e991dcabee9c7cd6	7	0	0	decompiled/ffffffffbfc10f18_FUN_ffffffffbfc10f18.c	assembly/ffffffffbfc10f18_FUN_ffffffffbfc10f18.asm
ffffffffbfc10f24	FUN_ffffffffbfc10f24	bootloader-support	12	DEFAULT	success	8a806611c4860c151e786922ed260a890ae6101a8c0787dd617a9a9f8a3f4564	5	0	0	decompiled/ffffffffbfc10f24_FUN_ffffffffbfc10f24.c	assembly/ffffffffbfc10f24_FUN_ffffffffbfc10f24.asm
ffffffffbfc10f30	FUN_ffffffffbfc10f30	bootloader-support	12	DEFAULT	success	17d15d48c5a24113d4058b2bd3ffa1b672acc409756a77985fb8847f4e32f93b	2	0	0	decompiled/ffffffffbfc10f30_FUN_ffffffffbfc10f30.c	assembly/ffffffffbfc10f30_FUN_ffffffffbfc10f30.asm
ffffffffbfc10f3c	FUN_ffffffffbfc10f3c	bootloader-support	12	DEFAULT	success	411f5f56352c7bd95f2a9d8a85a5185c9466dc05fc78d4858633112c41326fe0	6	0	0	decompiled/ffffffffbfc10f3c_FUN_ffffffffbfc10f3c.c	assembly/ffffffffbfc10f3c_FUN_ffffffffbfc10f3c.asm
ffffffffbfc10fb8	FUN_ffffffffbfc10fb8	bootloader-support	116	DEFAULT	success	44266032bd87215b65bd975c8cf760b8a6538d8e792042bcb3e072d99a1b2920	0	1	0	decompiled/ffffffffbfc10fb8_FUN_ffffffffbfc10fb8.c	assembly/ffffffffbfc10fb8_FUN_ffffffffbfc10fb8.asm
ffffffffbfc1102c	FUN_ffffffffbfc1102c	bootloader-support	196	DEFAULT	success	41fdebdf48c9882ee08fbfa27a2b16fda27077802091dbf12192e5e269083afe	0	2	0	decompiled/ffffffffbfc1102c_FUN_ffffffffbfc1102c.c	assembly/ffffffffbfc1102c_FUN_ffffffffbfc1102c.asm
ffffffffbfc110f0	FUN_ffffffffbfc110f0	bootloader-support	196	DEFAULT	success	52f96c514deb5de6e8bd7864693db304991606597e8baea9284729b99473529d	0	2	0	decompiled/ffffffffbfc110f0_FUN_ffffffffbfc110f0.c	assembly/ffffffffbfc110f0_FUN_ffffffffbfc110f0.asm
ffffffffbfc111b4	FUN_ffffffffbfc111b4	bootloader-support	52	DEFAULT	success	99a98069b02322a184f050adc09e84fd3e8150664f3e3c6328196b56fda093c5	1	0	0	decompiled/ffffffffbfc111b4_FUN_ffffffffbfc111b4.c	assembly/ffffffffbfc111b4_FUN_ffffffffbfc111b4.asm
ffffffffbfc111e8	FUN_ffffffffbfc111e8	bootloader-support	76	DEFAULT	success	97f964a05e31d37d40644a25d4f31a7117c5bda413ab0128c7ae28b17742d8f5	6	0	0	decompiled/ffffffffbfc111e8_FUN_ffffffffbfc111e8.c	assembly/ffffffffbfc111e8_FUN_ffffffffbfc111e8.asm
ffffffffbfc11234	FUN_ffffffffbfc11234	bootloader-support	148	DEFAULT	success	02a567f525c8d903a4059d7a6979c750af167be9e02fc161dbd1cdb7b4b720aa	1	2	0	decompiled/ffffffffbfc11234_FUN_ffffffffbfc11234.c	assembly/ffffffffbfc11234_FUN_ffffffffbfc11234.asm
ffffffffbfc112c8	FUN_ffffffffbfc112c8	bootloader-support	148	DEFAULT	success	ac8afba4e20f59ed335e0cc1c3e36317a30a52d649dffa14da871736ed7ead61	1	2	0	decompiled/ffffffffbfc112c8_FUN_ffffffffbfc112c8.c	assembly/ffffffffbfc112c8_FUN_ffffffffbfc112c8.asm
ffffffffbfc1135c	FUN_ffffffffbfc1135c	bootloader-support	148	DEFAULT	success	bd48572669bd6bf662540ccf3ee94e658e44263cae31dc72188498ec7962e8d5	1	2	0	decompiled/ffffffffbfc1135c_FUN_ffffffffbfc1135c.c	assembly/ffffffffbfc1135c_FUN_ffffffffbfc1135c.asm
ffffffffbfc113f0	FUN_ffffffffbfc113f0	bootloader-support	148	DEFAULT	success	84bcbc2153f13c523192ff94442a15e896dd30223008dcd05e849c30e7c9a642	3	2	0	decompiled/ffffffffbfc113f0_FUN_ffffffffbfc113f0.c	assembly/ffffffffbfc113f0_FUN_ffffffffbfc113f0.asm
ffffffffbfc11484	FUN_ffffffffbfc11484	bootloader-support	152	DEFAULT	success	e74350edb11e240e8d93d996e6f1d5fe76679f3864b3be7a5dd0a45079f7d1ec	6	2	0	decompiled/ffffffffbfc11484_FUN_ffffffffbfc11484.c	assembly/ffffffffbfc11484_FUN_ffffffffbfc11484.asm
ffffffffbfc1151c	FUN_ffffffffbfc1151c	bootloader-support	152	DEFAULT	success	800b7c88b9c0592fa0deb9ca55657146c46e811ef1f2abb776942761b3d3713a	6	2	0	decompiled/ffffffffbfc1151c_FUN_ffffffffbfc1151c.c	assembly/ffffffffbfc1151c_FUN_ffffffffbfc1151c.asm
ffffffffbfc115b4	FUN_ffffffffbfc115b4	bootloader-support	336	DEFAULT	success	22ffd98f0b946286bd0d6b3df2cf9215194a303029e93b1230785090a640455e	0	2	0	decompiled/ffffffffbfc115b4_FUN_ffffffffbfc115b4.c	assembly/ffffffffbfc115b4_FUN_ffffffffbfc115b4.asm
ffffffffbfc11730	FUN_ffffffffbfc11730	bootloader-support	480	DEFAULT	success	0a13efcb77664091965890dc416fae05b6412b0fc0cd53110ae826c210158269	0	4	0	decompiled/ffffffffbfc11730_FUN_ffffffffbfc11730.c	assembly/ffffffffbfc11730_FUN_ffffffffbfc11730.asm
ffffffffbfc1193c	FUN_ffffffffbfc1193c	bootloader-support	164	DEFAULT	success	8f9e94d9158b90fb4164cacee9a46fe8c24a332b540f5f898eb02b878f18bb17	1	0	0	decompiled/ffffffffbfc1193c_FUN_ffffffffbfc1193c.c	assembly/ffffffffbfc1193c_FUN_ffffffffbfc1193c.asm
ffffffffbfc11a0c	thunk_FUN_ffffffffbfc2cc7c	bootloader-support	24	DEFAULT	success	85c432b01b44465e18df3e648afba24b8502d141de21b36dc343a645f8185bd1	1	1	0	decompiled/ffffffffbfc11a0c_thunk_FUN_ffffffffbfc2cc7c.c	assembly/ffffffffbfc11a0c_thunk_FUN_ffffffffbfc2cc7c.asm
ffffffffbfc11b04	FUN_ffffffffbfc11b04	bootloader-support	216	DEFAULT	success	8cb0f74863838227e919ba26d730e8d3128d75964386562c30641e73685ca387	0	1	3	decompiled/ffffffffbfc11b04_FUN_ffffffffbfc11b04.c	assembly/ffffffffbfc11b04_FUN_ffffffffbfc11b04.asm
ffffffffbfc11bdc	FUN_ffffffffbfc11bdc	bootloader-support	524	DEFAULT	success	302b80d5a59e821812931261f0657688a9da32dc5450a0dbebc9a34b4d0fbfc3	2	6	1	decompiled/ffffffffbfc11bdc_FUN_ffffffffbfc11bdc.c	assembly/ffffffffbfc11bdc_FUN_ffffffffbfc11bdc.asm
ffffffffbfc11de8	FUN_ffffffffbfc11de8	bootloader-support	72	DEFAULT	success	63066e545d4aec86a225265ff003e37f59c2ae318d201a18ee37dec96292606f	1	2	0	decompiled/ffffffffbfc11de8_FUN_ffffffffbfc11de8.c	assembly/ffffffffbfc11de8_FUN_ffffffffbfc11de8.asm
ffffffffbfc11e3c	FUN_ffffffffbfc11e3c	bootloader-support	28	DEFAULT	success	0cd92be29c7d1ccbae283057981811b2d0529bfefdcc27e61e88173da9a152a9	1	0	0	decompiled/ffffffffbfc11e3c_FUN_ffffffffbfc11e3c.c	assembly/ffffffffbfc11e3c_FUN_ffffffffbfc11e3c.asm
ffffffffbfc11e58	FUN_ffffffffbfc11e58	bootloader-support	88	DEFAULT	success	e799b3f8b802f0feffd5a764bdcd02d032853614a661b8241175e5372507abee	1	0	0	decompiled/ffffffffbfc11e58_FUN_ffffffffbfc11e58.c	assembly/ffffffffbfc11e58_FUN_ffffffffbfc11e58.asm
ffffffffbfc11eb0	FUN_ffffffffbfc11eb0	bootloader-support	512	DEFAULT	success	6d94336e09dbe56e7f80f7febf4005a0680b06d87fefd615ed2fbafc11040c7a	1	4	0	decompiled/ffffffffbfc11eb0_FUN_ffffffffbfc11eb0.c	assembly/ffffffffbfc11eb0_FUN_ffffffffbfc11eb0.asm
ffffffffbfc120c4	FUN_ffffffffbfc120c4	bootloader-support	860	DEFAULT	success	9976256e3e9e82eff2342e52328a28dd95924cf702271cee710b06a434edda89	1	9	0	decompiled/ffffffffbfc120c4_FUN_ffffffffbfc120c4.c	assembly/ffffffffbfc120c4_FUN_ffffffffbfc120c4.asm
ffffffffbfc12420	FUN_ffffffffbfc12420	bootloader-support	208	DEFAULT	success	251f21b3c1171bd69f66447bb6caa86d240afff1a0c6e6b1ee8169e8b59d6bb4	1	0	0	decompiled/ffffffffbfc12420_FUN_ffffffffbfc12420.c	assembly/ffffffffbfc12420_FUN_ffffffffbfc12420.asm
ffffffffbfc124f0	FUN_ffffffffbfc124f0	bootloader-support	600	DEFAULT	success	0196d21cb1ee180a5ae4d432785dbd5f210b5e959958db2777ef8876854a085f	1	2	0	decompiled/ffffffffbfc124f0_FUN_ffffffffbfc124f0.c	assembly/ffffffffbfc124f0_FUN_ffffffffbfc124f0.asm
ffffffffbfc12748	FUN_ffffffffbfc12748	bootloader-support	896	DEFAULT	success	5a5d5678f5019d53cf96a77bfc8c825c83cf5158a598a1a6951d025a0e7db33d	3	7	5	decompiled/ffffffffbfc12748_FUN_ffffffffbfc12748.c	assembly/ffffffffbfc12748_FUN_ffffffffbfc12748.asm
ffffffffbfc12ac8	do_run	u-boot-command	216	USER_DEFINED	success	0dce20b7b46e3a482749df8b82ba5cde76cf7656d5890d8689065185d9069d39	0	3	2	decompiled/ffffffffbfc12ac8_do_run.c	assembly/ffffffffbfc12ac8_do_run.asm
ffffffffbfc12ba0	FUN_ffffffffbfc12ba0	bootloader-support	344	DEFAULT	success	392bf037d710766596cf37af6db6d529b247ae268539109392f6073f858d5c63	1	2	0	decompiled/ffffffffbfc12ba0_FUN_ffffffffbfc12ba0.c	assembly/ffffffffbfc12ba0_FUN_ffffffffbfc12ba0.asm
ffffffffbfc12cf8	FUN_ffffffffbfc12cf8	bootloader-support	724	DEFAULT	success	c4c714966c1dd2f732749670452488d8f40cf0c9db3f3294c72876f80138bfa0	4	7	0	decompiled/ffffffffbfc12cf8_FUN_ffffffffbfc12cf8.c	assembly/ffffffffbfc12cf8_FUN_ffffffffbfc12cf8.asm
ffffffffbfc12fcc	rv220w_read_base_mac_from_flash	nor-environment	184	USER_DEFINED	success	9cd7fcfe8658ed150a50667289fbaaac02aef5be9f01747fa8118efa0e6a0360	1	3	1	decompiled/ffffffffbfc12fcc_rv220w_read_base_mac_from_flash.c	assembly/ffffffffbfc12fcc_rv220w_read_base_mac_from_flash.asm
ffffffffbfc13084	rv220w_board_late_init	board-init	236	USER_DEFINED	success	0a70e7356cc3aee9f5a63b58a71e161dd64a206f9caacb2892f1ed3f6e0849e5	1	10	6	decompiled/ffffffffbfc13084_rv220w_board_late_init.c	assembly/ffffffffbfc13084_rv220w_board_late_init.asm
ffffffffbfc13170	FUN_ffffffffbfc13170	bootloader-support	672	DEFAULT	success	5cdc57c3536b4977ca20d3ec2cb7391fcfe1dd90d3fd2ecef86be55e991a8cdd	1	14	3	decompiled/ffffffffbfc13170_FUN_ffffffffbfc13170.c	assembly/ffffffffbfc13170_FUN_ffffffffbfc13170.asm
ffffffffbfc13410	FUN_ffffffffbfc13410	bootloader-support	516	DEFAULT	success	22c79673c8f23dfa734c1a308502b782e9458f45b6894acc922b3d0e5ace5dcb	1	7	6	decompiled/ffffffffbfc13410_FUN_ffffffffbfc13410.c	assembly/ffffffffbfc13410_FUN_ffffffffbfc13410.asm
ffffffffbfc13614	do_autoscr	u-boot-command	120	USER_DEFINED	success	428ed1f37f4e42e3f09ca86fb1b8f76333ce6237989eb8d9d49a5abb42a62e7a	0	3	1	decompiled/ffffffffbfc13614_do_autoscr.c	assembly/ffffffffbfc13614_do_autoscr.asm
ffffffffbfc13690	do_go	u-boot-command	208	USER_DEFINED	success	d440b1ce195eb99d71257caba7dc7e77545146c0f20659e797f0debc6311845c	3	2	3	decompiled/ffffffffbfc13690_do_go.c	assembly/ffffffffbfc13690_do_go.asm
ffffffffbfc13760	FUN_ffffffffbfc13760	bootloader-support	588	DEFAULT	success	fe694cad752ef64dcce9725adf773c57a1970536cf9983fb8e85fd54b45ab432	0	5	7	decompiled/ffffffffbfc13760_FUN_ffffffffbfc13760.c	assembly/ffffffffbfc13760_FUN_ffffffffbfc13760.asm
ffffffffbfc139e8	do_gunzip	u-boot-command	512	USER_DEFINED	success	633e5123e3f287244526c61e643e398169029594f28db587751e3e685cb79863	0	0	0	decompiled/ffffffffbfc139e8_do_gunzip.c	assembly/ffffffffbfc139e8_do_gunzip.asm
ffffffffbfc13bf0	do_coninfo	u-boot-command	276	USER_DEFINED	success	74e16841f46778cb7bea0643ba85bff7ec7cc646e225ebe3ee2a2b8e1a0ec4c7	0	4	4	decompiled/ffffffffbfc13bf0_do_coninfo.c	assembly/ffffffffbfc13bf0_do_coninfo.asm
ffffffffbfc13d10	FUN_ffffffffbfc13d10	bootloader-support	216	DEFAULT	success	cdd6bc886c191010baab57a8c439d821ee4760d02802e4f9f219d45b3cf5a023	3	1	5	decompiled/ffffffffbfc13d10_FUN_ffffffffbfc13d10.c	assembly/ffffffffbfc13d10_FUN_ffffffffbfc13d10.asm
ffffffffbfc13de8	FUN_ffffffffbfc13de8	bootloader-support	420	DEFAULT	success	2466999e576c3fab459c7628c60f7a2f7158a51d921a3c49e45967c1c940e479	2	4	2	decompiled/ffffffffbfc13de8_FUN_ffffffffbfc13de8.c	assembly/ffffffffbfc13de8_FUN_ffffffffbfc13de8.asm
ffffffffbfc13f8c	FUN_ffffffffbfc13f8c	bootloader-support	352	DEFAULT	success	dd63e4bbe15c4e143bd90f22ccab01e686c26c16b7d34f7d83aaf7fb99fe4b78	3	4	2	decompiled/ffffffffbfc13f8c_FUN_ffffffffbfc13f8c.c	assembly/ffffffffbfc13f8c_FUN_ffffffffbfc13f8c.asm
ffffffffbfc140ec	do_bootelf	u-boot-command	252	USER_DEFINED	success	721569a47dca82d2771418a510353f183b09f6870a1d9130fd6ce0513580ebc1	0	5	2	decompiled/ffffffffbfc140ec_do_bootelf.c	assembly/ffffffffbfc140ec_do_bootelf.asm
ffffffffbfc141f0	FUN_ffffffffbfc141f0	bootloader-support	96	DEFAULT	success	c053e33540c4aabb1e277ed0b5dde8071c58336722b16386a3cc95bb3f82b941	2	0	0	decompiled/ffffffffbfc141f0_FUN_ffffffffbfc141f0.c	assembly/ffffffffbfc141f0_FUN_ffffffffbfc141f0.asm
ffffffffbfc14250	FUN_ffffffffbfc14250	bootloader-support	364	DEFAULT	success	44447ce58632e90e3efe46f8eb12b00c240c5f2ca36d523d01c5239dbc296fd9	2	1	3	decompiled/ffffffffbfc14250_FUN_ffffffffbfc14250.c	assembly/ffffffffbfc14250_FUN_ffffffffbfc14250.asm
ffffffffbfc143bc	FUN_ffffffffbfc143bc	bootloader-support	276	DEFAULT	success	e8da836dbb1494609d46da513a3da9d1dd52dafa44bbd688af329ef826148c0e	2	3	2	decompiled/ffffffffbfc143bc_FUN_ffffffffbfc143bc.c	assembly/ffffffffbfc143bc_FUN_ffffffffbfc143bc.asm
ffffffffbfc144d0	FUN_ffffffffbfc144d0	bootloader-support	440	DEFAULT	success	172b09b67c0fc3ff16706add681e41b3d1fffdfb182c16cf2e12969d71930aac	2	2	0	decompiled/ffffffffbfc144d0_FUN_ffffffffbfc144d0.c	assembly/ffffffffbfc144d0_FUN_ffffffffbfc144d0.asm
ffffffffbfc14688	FUN_ffffffffbfc14688	bootloader-support	220	DEFAULT	success	07847e999bb4a307dddfb0a0db481fa749a1a5517a4da9f6858d29ad9664e2bf	2	4	2	decompiled/ffffffffbfc14688_FUN_ffffffffbfc14688.c	assembly/ffffffffbfc14688_FUN_ffffffffbfc14688.asm
ffffffffbfc14764	do_flinfo	u-boot-command	168	USER_DEFINED	success	ab90b05dce8cea68d8356fbe898c4f7274db1e02a75a50de9b17cd71942c49a1	0	3	2	decompiled/ffffffffbfc14764_do_flinfo.c	assembly/ffffffffbfc14764_do_flinfo.asm
ffffffffbfc1480c	do_erase	u-boot-command	632	USER_DEFINED	success	7604f5f28f46b9f82132edbd7ef69430cd9921ccb5aca9d169055287d8795176	0	7	5	decompiled/ffffffffbfc1480c_do_erase.c	assembly/ffffffffbfc1480c_do_erase.asm
ffffffffbfc14a84	do_protect	u-boot-command	1012	USER_DEFINED	success	21d85a543ef7f9a5ae6ae9b9c769740b56c27e8da682b5e65e2f9b344305bed2	0	6	6	decompiled/ffffffffbfc14a84_do_protect.c	assembly/ffffffffbfc14a84_do_protect.asm
ffffffffbfc14e80	FUN_ffffffffbfc14e80	bootloader-support	60	DEFAULT	success	4e648c8b6405c2799c43f126eaace1e40db63b0db3ab1bbc539343c10513851b	1	1	0	decompiled/ffffffffbfc14e80_FUN_ffffffffbfc14e80.c	assembly/ffffffffbfc14e80_FUN_ffffffffbfc14e80.asm
ffffffffbfc14ebc	FUN_ffffffffbfc14ebc	bootloader-support	124	DEFAULT	success	e33d0fc2ce76cc6b6d1aa19835690ab7a7cbf79619e9e0ce10c38d9ddf455a7b	1	1	0	decompiled/ffffffffbfc14ebc_FUN_ffffffffbfc14ebc.c	assembly/ffffffffbfc14ebc_FUN_ffffffffbfc14ebc.asm
ffffffffbfc14f38	FUN_ffffffffbfc14f38	bootloader-support	500	DEFAULT	success	1aa299f457f27d37e99c0f1e7b7c2bf917ab95e8b123a28c293aa1e487049b8a	1	4	1	decompiled/ffffffffbfc14f38_FUN_ffffffffbfc14f38.c	assembly/ffffffffbfc14f38_FUN_ffffffffbfc14f38.asm
ffffffffbfc15194	do_itest	u-boot-command	228	USER_DEFINED	success	1284a1855d0f4e1e94adbf2251d7c011f4c2e21e097bafd5cdea226885c99993	0	4	2	decompiled/ffffffffbfc15194_do_itest.c	assembly/ffffffffbfc15194_do_itest.asm
ffffffffbfc15280	FUN_ffffffffbfc15280	bootloader-support	60	DEFAULT	success	e829cb755b77da0c2654b2fecec02ba7d706401f05abea9c0ef274eaa52d23d2	2	0	0	decompiled/ffffffffbfc15280_FUN_ffffffffbfc15280.c	assembly/ffffffffbfc15280_FUN_ffffffffbfc15280.asm
ffffffffbfc152bc	FUN_ffffffffbfc152bc	bootloader-support	40	DEFAULT	success	a54eee86c845170aaf0eebc5f22bb32e03e3d55d3664494d9e1e93e1d291465c	3	0	0	decompiled/ffffffffbfc152bc_FUN_ffffffffbfc152bc.c	assembly/ffffffffbfc152bc_FUN_ffffffffbfc152bc.asm
ffffffffbfc1535c	FUN_ffffffffbfc1535c	bootloader-support	32	DEFAULT	success	4713dffcc7f0d83e55c58c878cacb97e15c30a511333dced3ec9b74a863eb305	1	0	0	decompiled/ffffffffbfc1535c_FUN_ffffffffbfc1535c.c	assembly/ffffffffbfc1535c_FUN_ffffffffbfc1535c.asm
ffffffffbfc1541c	FUN_ffffffffbfc1541c	bootloader-support	160	DEFAULT	success	7d68c06d98bc5cfef65e8500cdd5c0dacc83ea908f26adb2366289e489543f16	1	1	0	decompiled/ffffffffbfc1541c_FUN_ffffffffbfc1541c.c	assembly/ffffffffbfc1541c_FUN_ffffffffbfc1541c.asm
ffffffffbfc154bc	FUN_ffffffffbfc154bc	bootloader-support	84	DEFAULT	success	25cf679be0fb34bc35f1c66b3b4cf99a5dca9d88f8d48daacc8c4b1b4e7e4609	1	1	0	decompiled/ffffffffbfc154bc_FUN_ffffffffbfc154bc.c	assembly/ffffffffbfc154bc_FUN_ffffffffbfc154bc.asm
ffffffffbfc15510	FUN_ffffffffbfc15510	bootloader-support	92	DEFAULT	success	ad1e429f853725dfbecbe32752e6a4e3b47b33205e943a4d8c275310c3d6be09	3	2	0	decompiled/ffffffffbfc15510_FUN_ffffffffbfc15510.c	assembly/ffffffffbfc15510_FUN_ffffffffbfc15510.asm
ffffffffbfc1556c	FUN_ffffffffbfc1556c	bootloader-support	612	DEFAULT	success	038d8a2a2151415908bf7a0e351f1f95641feb7b82d60bff54d299cd8cfe04dd	1	3	0	decompiled/ffffffffbfc1556c_FUN_ffffffffbfc1556c.c	assembly/ffffffffbfc1556c_FUN_ffffffffbfc1556c.asm
ffffffffbfc157d0	FUN_ffffffffbfc157d0	bootloader-support	140	DEFAULT	success	312d3c5146939bf084a0bde1de86f6edda7166d2f71d9d927d916e479a0a88e7	1	2	0	decompiled/ffffffffbfc157d0_FUN_ffffffffbfc157d0.c	assembly/ffffffffbfc157d0_FUN_ffffffffbfc157d0.asm
ffffffffbfc1585c	FUN_ffffffffbfc1585c	bootloader-support	140	DEFAULT	success	57ea53afcca63376381c9721ec82db09f3c6de7ff68f7b91d4a12533be214b83	1	2	0	decompiled/ffffffffbfc1585c_FUN_ffffffffbfc1585c.c	assembly/ffffffffbfc1585c_FUN_ffffffffbfc1585c.asm
ffffffffbfc158e8	do_loadb	u-boot-command	1660	USER_DEFINED	success	eef8c5016e2227c374eb6c7fad47a4b41d755ca7b40102be0ab35bf59bddfac3	0	16	10	decompiled/ffffffffbfc158e8_do_loadb.c	assembly/ffffffffbfc158e8_do_loadb.asm
ffffffffbfc15f64	do_loads	u-boot-command	992	USER_DEFINED	success	45a043e61dbcaced0ef380d7fbfa3ed912fe2cb294684170c981a1189b2ca27d	0	16	8	decompiled/ffffffffbfc15f64_do_loads.c	assembly/ffffffffbfc15f64_do_loads.asm
ffffffffbfc16350	FUN_ffffffffbfc16350	bootloader-support	48	DEFAULT	success	076c8b1aa26d0d5b8aca9dfc0f3e56ed5555f333e1c3550a8f1ce41e8538e048	2	0	0	decompiled/ffffffffbfc16350_FUN_ffffffffbfc16350.c	assembly/ffffffffbfc16350_FUN_ffffffffbfc16350.asm
ffffffffbfc16380	do_read_cmp	u-boot-command	216	USER_DEFINED	success	eb5f91c57d78664c94e2da729f872359173c7f67859ec2bbd32d12336aa53b19	0	2	3	decompiled/ffffffffbfc16380_do_read_cmp.c	assembly/ffffffffbfc16380_do_read_cmp.asm
ffffffffbfc16458	do_gpio	gpio-button	340	USER_DEFINED	success	0a6d73f20e5ee2606f346b78481bfaeb8cbc4c71bf2b3339bfc3577ac905072b	0	6	5	decompiled/ffffffffbfc16458_do_gpio.c	assembly/ffffffffbfc16458_do_gpio.asm
ffffffffbfc165ac	do_freeprint	u-boot-command	56	USER_DEFINED	success	77fad9c83cf505c46e263e1624a2a612d78ec96bad27118b52a8d64df7cda2f8	0	1	0	decompiled/ffffffffbfc165ac_do_freeprint.c	assembly/ffffffffbfc165ac_do_freeprint.asm
ffffffffbfc165e4	do_namedprint	u-boot-command	56	USER_DEFINED	success	25a84bafde7e8fd14512ff38ade73cf82e04f38bbab1a79a942d9295d0e30dae	0	1	0	decompiled/ffffffffbfc165e4_do_namedprint.c	assembly/ffffffffbfc165e4_do_namedprint.asm
ffffffffbfc1661c	do_namedfree	u-boot-command	148	USER_DEFINED	success	cc18a8fda13c6a2ad09f8e4affda18f7e5aeab48afbfc711e12793c35c92ff1f	0	2	2	decompiled/ffffffffbfc1661c_do_namedfree.c	assembly/ffffffffbfc1661c_do_namedfree.asm
ffffffffbfc166b0	do_base	u-boot-command	136	USER_DEFINED	success	867cf9b7a09b10ebdd8f50b8248397134858f01c3e025d19a8ebdcbeaa34c958	0	2	2	decompiled/ffffffffbfc166b0_do_base.c	assembly/ffffffffbfc166b0_do_base.asm
ffffffffbfc16738	do_write64l	u-boot-command	196	USER_DEFINED	success	a5195e6fe82a8dd5f6c99a2fde1610035ac3cfdb8634cdc149c8ce12800e95ff	0	2	2	decompiled/ffffffffbfc16738_do_write64l.c	assembly/ffffffffbfc16738_do_write64l.asm
ffffffffbfc167fc	do_write64s	u-boot-command	200	USER_DEFINED	success	7ac811e7d779fa883e40cd6d473966fe0948b7d1d0a223c9c04d4746f666cbc0	0	2	2	decompiled/ffffffffbfc167fc_do_write64s.c	assembly/ffffffffbfc167fc_do_write64s.asm
ffffffffbfc168c4	do_write64	u-boot-command	212	USER_DEFINED	success	e6462ea8c3b65234377de36dd1a507c2680be6db899cbfbb1396edd96270e0a8	0	3	2	decompiled/ffffffffbfc168c4_do_write64.c	assembly/ffffffffbfc168c4_do_write64.asm
ffffffffbfc16998	do_read64s	u-boot-command	180	USER_DEFINED	success	a7e4115acf559cebbe85ba2eb17ab3741ed727d8d8fd1dd2d2041da29cfc9c44	0	2	3	decompiled/ffffffffbfc16998_do_read64s.c	assembly/ffffffffbfc16998_do_read64s.asm
ffffffffbfc16a4c	do_read64l	u-boot-command	176	USER_DEFINED	success	73eba569995023012cb19e52a4abc7635f0dc1d5996bcc43261c687063a55008	0	2	3	decompiled/ffffffffbfc16a4c_do_read64l.c	assembly/ffffffffbfc16a4c_do_read64l.asm
